displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration,transmission_encoded,type_encoded
2.0,5-Apr,Dizel,85,Tuzla,Audi,0,A3,62100,Audi A3 Limousine 30 TDI S tronic,2024,Plava,True,Prednji,Euro 5,16,Automatik,Malo auto,False,True,False,2,2
1.5,5-Apr,Benzin,110,Brčko,Audi,0,A3,59735,Audi A3 Limuzina 35 TFSI S-tronic NOVI MODEL - AKCIJA,2024,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
1.5,5-Apr,Benzin,110,Brčko,Audi,0,A3,59209,Audi A3 Sportback 35 TFSI S-tronic NOVI MODEL - AKCIJA,2024,Bijela,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,0,Q3,99777,"Audi Q3 SB 35 TDI quattro S tronic , 2024",2024,Siva,False,Sva četiri,Euro 6,18,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,210,Sarajevo - Novi Grad,Audi,0,Q8,199900,Audi Q8 50 TDI Quattro Tiptronic 3x S-Line 2024 NOVO VOZILO !,2024,Siva,True,Sva četiri,Euro 6,22,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,0,Q8,201718,Audi Q8 50 TDI quattro Tiptronic S line,2024,Crna,True,Sva četiri,Euro 6,16,Automatik,SUV,False,True,False,2,6
1.5,5-Apr,Benzin,110,Mostar,Audi,0,A3,60150,Audi A3 Limousine 35 TFSI Stronic,2024,Bijela,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Dizel,85,Mostar,Audi,0,A3,60150,Audi A3 Limousine 30 TDI Stronic,2024,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
3.0,5-Apr,Dizel,210,Brčko,Audi,0,Q8,204715,Audi Q8 50 TDI Quattro Tiptronic S-line NOVI MODEL,2024,Bijela,True,Sva četiri,Euro 6,22,Automatik,SUV,False,True,False,2,6
4.0,5-Apr,Benzin,373,Mostar,Audi,0,SQ8,271800,Audi SQ8 TFSI quattro Tiptronic,2024,Crna,True,Sva četiri,Euro 6,22,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,110,Mostar,Audi,0,Q3,102500,Audi Q3 Sportback 35 TDI Stronic S line,2024,Crvena,True,Prednji,Euro 6,19,Automatik,SUV,False,False,False,2,6
2.0,5-Apr,Dizel,110,Tuzla,Audi,0,Q3,99447,AUDI Q3 sportback 35 TDI quattro S tronic,2024,Bijela,True,Sva četiri,Euro 6,18,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Benzin,245,Tuzla,Audi,0,S3,113137,Audi S3 SB Facelift 2024 333ks-u DOLASKU ( JUNI mjesec),2024,Plava,True,Sva četiri,Euro 6,19,Automatik,Sportski/kupe,False,True,False,2,5
2.9,5-Apr,Benzin,331,Brčko,Audi,0,RS5,265125,Audi RS5 Sportback TFSI 450 ks FACELIFT,2024,Siva,True,Sva četiri,Euro 6,20,Automatik,Sportski/kupe,False,True,False,2,5
3.0,5-Apr,Dizel,210,Mostar,Audi,0,Q8,210500,Audi Q8 50 TDI quattro Tiptronic S line,2024,Crna,True,Sva četiri,Euro 6,21,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,85,Mostar,Audi,0,A3,60150,Audi A3 Limousine 30 TDI Stronic,2024,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Benzin,245,Tuzla,Audi,0,S3,109154,Audi S3 Limo TFSI 333KS 2024,2024,Siva,True,Sva četiri,Euro 6,18,Automatik,Sportski/kupe,False,True,False,2,5
2.0,5-Apr,Dizel,142,Tuzla,Audi,0,Q3,112229,Audi Q3 SB 40TDI S line quattro Stronic 2024,2024,Siva,True,Sva četiri,Euro 6,18,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,0,Q8,213751,Audi Q8 50TDI quattro S line Tiptronic 2024 u DOLASKU,2024,Crvena,True,Sva četiri,Euro 6,22,Automatik,SUV,False,True,False,2,6
4.0,5-Apr,Benzin,373,Brčko,Audi,0,SQ8,256850,Audi SQ8 TFSI Quattro Tiptronic 507 ks,2024,Bijela,True,Sva četiri,Euro 6,22,Automatik,SUV,False,False,False,2,6
1.5,5-Apr,Benzin,110,Tuzla,Audi,0,A3,60235,Audi A3 Limo FL 35 TFSI Stronic 2024,2024,Crvena,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Benzin,110,Brčko,Audi,0,A4,78800,Audi A4 35 TFSI S-tronic S-line Competition - AKCIJA,2024,Bijela,True,Prednji,Euro 6,19,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Sarajevo - Novi Grad,Audi,0,A4,69140,A4 Limousine 35 TFSI S tronic AdvancedAM,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,True,False,True,2,3
2.0,5-Apr,Benzin,110,Sarajevo - Novi Grad,Audi,0,A4,69140,A4 Limousine 35 TFSI S tronic AdvancedAM,2024,Bijela,True,Prednji,Euro 6,17,Automatik,Limuzina,True,False,False,2,3
3.0,5-Apr,Dizel,210,Brčko,Audi,0,A6,162441,Audi A6 50 TDI Quattro Tiptronic NOVI MODEL,2024,Srebrena,True,Sva četiri,Euro 6,20,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Dizel,150,Brčko,Audi,0,A6,147464,Audi A6 40 TDI Quattro S-tronic 204 ks NOVI MODEL,2024,Crna,True,Sva četiri,Euro 6,19,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Benzin,110,Mostar,Audi,0,A4,69900,Audi A4 35 TFSI Stronic Advanced,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Brčko,Audi,0,A4,69140,Audi A4 35 TFSI S-tronic Advanced 2024.g AKCIJSKI MODEL,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,0,A4,69140,Audi A4 Limousine 35 TFSI Stronic Advanced 2024-Odmah,2024,Bijela,True,Prednji,Euro 6,16,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,0,A4,71450,Audi A4 Limousine 35 TFSI S-Tronic Advanced 2024,2024,Siva,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,0,A4,79450,"Audi A4 Limousine 35 TFSI Stronic,S Line 2024",2024,Zelena,True,Prednji,Euro 6,19,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Mostar,Audi,0,A4,69150,Audi A4 35 TFSI Stronic Advanced,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Brčko,Audi,0,A4,69140,Audi A4 35 TFSI S-tronic 150 ks 2024.g,2024,Bijela,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Brčko,Audi,0,A4,69140,Audi A4 35 TFSI S-tronic Advanced - AKCIJSKI MODEL,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Mostar,Audi,0,A4,69150,Audi A4 35 TFSI Stronic Advanced,2024,Bijela,True,Sva četiri,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Brčko,Audi,0,A4,69140,Audi A4 35 TFSI S-tronic Advanced - AKCIJSKI MODEL,2024,Bijela,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,150,Brčko,Audi,0,A4,99900,Audi A4 40 TDI S-tronic S-line 204 ks AKCIJSKI MODEL,2024,Crna,True,Prednji,Euro 6,19,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,0,A4,69900,Audi A4 35 TFSI S tronic AKCIJSKA PONUDA 2024,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Mostar,Audi,0,A4,71450,Audi A4 35 TFSI Stronic Advanced,2024,Crvena,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Mostar,Audi,0,A4,69900,Audi A4 35 TFSI Stronic Advanced,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
1.9,3-Feb,Dizel,96,Zavidovići,Audi,200000,A3,4500,Audi A3 zvati na broj 061736981,2002,Zlatna,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.6,3-Feb,Benzin,74,Banja Luka,Audi,200000,A3,3550,Audi A3 1.6 benzin 2002g.p.,2002,Crna,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
3.0,5-Apr,Dizel,180,Visoko,Audi,1,Q5,35500,Audi Q5 3.0 2014,2014,Siva,True,Sva četiri,Euro 5,17,Automatik,SUV,False,True,True,2,6
3.0,5-Apr,Dizel,210,Brčko,Audi,1,Q8,139000,Audi Q8,2019,Crna,True,Sva četiri,Euro 6,16,Automatik,SUV,False,True,True,2,6
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,115000,"AUDI Q5 40 TDI quattro S tronic Advanced,NOVA CIJENA",2022,Bijela,True,Sva četiri,Euro 6,18,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q7,183377,Audi Q7 50 TDI quatt.Tip. S line ;  2022,2022,Siva,True,Sva četiri,Euro 6,20,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,A3,74500,"Audi A3 SB 35 TDI S tronic S line, SNIŽENO",2022,Crna,True,Prednji,Euro 6,17,Automatik,Malo auto,True,True,False,2,2
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,56400,Audi A3 Lim 30 TDI,2022,Bijela,True,Prednji,Euro 6,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q2,79000,"AUDI Q2 35 TDI quattro S tronic Advanced,NOVO-SNIŽENO",2022,Bijela,False,Sva četiri,Euro 6,17,Automatik,SUV,False,False,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q5,168643,"AUDI Q5 sportback 50TDI quattro S tronic S line,ODMAH",2022,Crna,True,Sva četiri,Euro 6,20,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,123000,"AUDI Q5 sb 40 TDI quattro S tronic S line, SNIŽENO",2022,Bijela,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,143154,"AUDI Q5 SB 40 TDI quattro S tronic Advanced, ODMAH",2022,Siva,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,A4 Allroad,114000,"Audi A4  Allroad quattro 40TDI S tronic, SNIŽENO",2022,Crna,False,Sva četiri,Euro 6,18,Automatik,Karavan,False,True,False,2,4
0.6,5-Apr,Elektro,350,Tuzla,Audi,1,e-tron GT,266000,Audi e-tron GT,2022,Siva,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69000,"Audi A4 35TFSI S tronic, NOVO AKCIJSKA CIJENA",2022,Srebrena,True,Sva četiri,Euro 5,16,Automatik,Limuzina,True,False,False,2,3
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q8,186721,Audi Q8 50TDI quattro Tip. ...ODMAH,2023,Bijela,True,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q8,187469,Audi Q8 50 TDI quattro tiptronic,2023,Narandžasta,True,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q8,189673,Audi Q8 50 TDI quattro Tip. U dolasku,2023,Crna,True,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,147,Tuzla,Audi,1,Q3,109485,"AUDI  Q3  SB 40 TDI quattro  S tronic ,2023",2023,Siva,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,61100,"Audi A3 SB 30TDI S tronic,2023",2023,Plava,True,Prednji,Euro 6,16,Automatik,Malo auto,True,True,False,2,2
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,60150,"Audi A3 Lim 30TDI S tronic, 2023",2023,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,True,False,False,2,2
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,56600,"Audi A3 SB 30TDI, NOVO",2023,Bijela,True,Prednji,Euro 6,16,Manuelni,Malo auto,True,False,False,0,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,91180,Audi Q3 Sportback 35 TDI str. ; 2023,2023,Bijela,True,Prednji,Euro 6,17,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,61608,Audi A3 Lim 30 TDI str ; 2023,2023,Bijela,True,Prednji,Euro 6,16,Automatik,Malo auto,True,False,False,2,2
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,Q2,62500,"Audi Q2 2,0 TDI S tronic, POSEBNA PONUDA",2023,Bijela,False,Prednji,Euro 6,16,Automatik,SUV,True,False,True,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q7,173058,Audi Q7 50 TDI quattro Tip. S line ; 2023 SNIŽENO!!!,2023,Siva,True,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q7,185244,Audi Q7 50 TDI q.Tip.S line,2023,Crna,False,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q7,188016,Audi Q7 2023,2023,Crna,True,Sva četiri,Euro 5,22,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,58100,Audi A3 SB 30 TDI ; NOVO,2023,Siva,True,Prednji,Euro 6,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,84,Tuzla,Audi,1,A3,56600,Audi A3 2023,2023,Bijela,False,Sva četiri,Euro 5,16,Manuelni,Malo auto,True,False,False,0,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,106566,AUDI  Q3 SB 35 TDI quattro  S tronic S line,2023,Bijela,True,Sva četiri,Euro 6,18,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,147,Tuzla,Audi,1,Q3,110404,AUDI Q3 SB 40 TDI quattro S tronic S line,2023,Crna,False,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,147,Tuzla,Audi,1,Q3,116957,AUDI  Q3 SB 40 TDI quattro  S tronic S line,2023,Siva,True,Sva četiri,Euro 6,19,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,97108,AUDI  Q3  35 TDI quattro  S tronic Advanced,2023,Bijela,True,Sva četiri,Euro 6,18,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,58600,"Audi A3 Lim 30 TDI,2023",2023,Crna,True,Prednji,Euro 6,16,Manuelni,Malo auto,True,False,False,0,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,94741,AUDI Q3  Sportback 35 TDI   S tronic,2023,Siva,False,Prednji,Euro 6,18,Automatik,SUV,True,True,False,2,6
0.6,5-Apr,Elektro,300,Tuzla,Audi,1,Q8,249311,"Audi Q8 e-tron 55 quattro S line,2023",2023,Siva,False,Sva četiri,Euro 5,21,Automatik,SUV,False,False,False,2,6
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,139493,AUDI Q5 SB 40 TDI quattro S tronic Advanced,2023,Siva,True,Sva četiri,Euro 6,19,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,116371,Audi Q3 SB 35TDI quattro Str. S line ; 2023,2023,Crna,True,Sva četiri,Euro 6,20,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Benzin,140,Tuzla,Audi,1,Q3,94835,Audi Q3 SB 40 TFSI quattro Stronic ;2023,2023,Narandžasta,True,Sva četiri,Euro 6,17,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,95048,Audi Q3 SB 35TDI q.str. ; 2023,2023,Bijela,True,Sva četiri,Euro 6,17,Automatik,SUV,True,True,False,2,6
2.5,5-Apr,Benzin,294,Tuzla,Audi,1,RSQ3,168716,Audi RSQ3 2023,2023,Zelena,True,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,56600,"Audi A3 SB 30TDI, 2023",2023,Bijela,True,Prednji,Euro 6,16,Manuelni,Malo auto,True,False,False,0,2
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,60476,"Audi A3 SB 30 TDI S tronic,2023",2023,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,True,False,False,2,2
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,142045,"AUDI Q5 SB 40 TDI quattro S tronic S line,2023.",2023,Bijela,True,Sva četiri,Euro 6,19,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q8,177416,"AUDI Q8 50TDI quattro Tiptronic S line, 2023 SNIŽENO !",2023,Siva,True,Sva četiri,Euro 6,21,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,60476,"Audi A3 SB 30 TDI S tronic,2023",2023,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,True,False,False,2,2
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,142045,"AUDI Q5 SB 40 TDI quattro S tronic S line, NOVO",2023,Bijela,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,147,Tuzla,Audi,1,Q3,121461,"Audi Q3 SB 40 TDI quattro S tr S line, 2023",2023,Crna,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,61309,"Audi A3 SB 30 TDI S tronic, NOVO",2023,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,60476,"Audi A3 SB 30 TDI S tronic, DODATNO SNIŽENO",2023,Bijela,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.9,5-Apr,Benzin,331,Tuzla,Audi,1,RS4,223012,"Audi RS4 450KS, NOVO",2023,Siva,True,Sva četiri,Euro 6,20,Automatik,Karavan,False,True,False,2,4
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,Q5,123373,"AUDI Q5 40 TDI quattro S tronic , NOVO",2023,Crna,True,Sva četiri,Euro 6,17,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,60650,"Audi A3 Limousine 30 TDI S tronic, DODATNO SNIŽENO",2023,Crna,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,98108,"AUDI Q3 35 TDI quattro S tronic Advanced,NOVO",2023,Siva,True,Sva četiri,Euro 6,18,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,79800,"AUDI Q3 35 TDI S tronic Advanced, NOVO SNIŽENO !!!!",2023,Crna,True,Prednji,Euro 6,18,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,60650,"Audi A3 Lim 30 TDI S tronic, DODATNO SNIŽENO",2023,Bijela,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69140,"Audi  A4 Lim 35 TFSI S tronic Advanced,u dolasku",2023,Bijela,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,78350,Audi A4 35 TFSI S tronic S LINE ; 2023,2023,Plava,True,Sva četiri,Euro 6,19,Automatik,Limuzina,True,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69140,"Audi  A4 Lim 35 TFSI S tronic Advanced, u dolasku",2023,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,108,Tuzla,Audi,1,A4,70700,Audi A4 Lim 35 TFSI Str. ; 2023,2023,Siva,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,78350,Audi A4 Lim. 35TFSI S line ; 2023,2023,Siva,True,Prednji,Euro 6,19,Automatik,Limuzina,True,False,False,2,3
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,A6,188294,"AUDI A6 Lim 50 TDI q Tiptr Sport, ODMAH",2023,Crna,True,Sva četiri,Euro 5,20,Automatik,Limuzina,True,True,False,2,3
3.0,5-Apr,Hibrid,340,Tuzla,Audi,1,A8,284664,AUDI A8 60 TFSIe quattro tiptronic,2023,Crna,False,Sva četiri,Euro 6,20,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,A6,142605,"Audi A6 40 TDI quattro Str. S line, NOVO",2023,Siva,True,Sva četiri,Euro 6,19,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69150,Audi A4 35TFSI Str. Advanced ;  2023,2023,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,True,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,70700,Audi  A4 Lim 35 TFSI S tronic Advanced,2023,Siva,True,Prednji,Euro 6,17,Automatik,Limuzina,True,False,False,2,3
2.0,5-Apr,Dizel,150,Zvornik,Audi,1,A6,104500,"Audi A6 40 TDI 3xS-line 2023 ""NOVO""",2023,Bijela,False,Sva četiri,Euro 6,20,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69140,Audi  A4 Lim 35 TFSI S tronic Advanced,2023,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,True,False,False,2,3
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q8,199201,Audi Q8 50 TDI NOVI MODEL 2024,2024,Crna,True,Sva četiri,Euro 6,22,Automatik,SUV,True,True,False,2,6
4.0,5-Apr,Benzin,373,Tuzla,Audi,1,SQ8,275372,"Audi SQ8 TFSI, vozilo dostupno",2024,Plava,True,Sva četiri,Euro 6,23,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,Q7,177771,Audi Q7 50 TDI quattro Tiptronic ; U dolasku 2024,2024,Smeđa,True,Sva četiri,Euro 6,20,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,85,Tuzla,Audi,1,A3,62100,"Audi A3 Lim 30 TDI S tronic, 2024",2024,Siva,True,Prednji,Euro 6,16,Automatik,Malo auto,False,False,False,2,2
2.0,5-Apr,Dizel,110,Tuzla,Audi,1,Q3,99777,"Audi Q3 SB 35 TDI quattro S tronic , 2024",2024,Crna,True,Sva četiri,Euro 6,18,Automatik,SUV,False,True,False,2,6
4.0,5-Apr,Benzin,373,Tuzla,Audi,1,SQ8,257554,AUDI SQ8 TFSI quattro Tiptronic ; 2024,2024,Siva,True,Sva četiri,Euro 6,22,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,142,Tuzla,Audi,1,Q3,120592,Audi Q3 40 TDI S line S tronic quattro 2024,2024,Crna,True,Sva četiri,Euro 6,19,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,210,Tuzla,Audi,1,A6,168460,"AUDI A6 FL Lim 50 TDI quattro Tiptronic S line, U DOLASKU",2024,Crna,True,Sva četiri,Euro 6,20,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69140,"Audi A4 Lim 35 TFSI S tronic Adv, 2024.",2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,True,False,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,79450,"Audi A4 Limousine 35TFSI Str. S line, 2024",2024,Siva,True,Prednji,Euro 6,19,Automatik,Limuzina,False,True,False,2,3
3.0,5-Apr,Hibrid,340,Istočno Sarajevo,Audi,1,A8,259000,AUDI A8 LONG 60TFSI E HIBRID SLINE BLACK OPTICK 2024G,2024,Crna,True,Sva četiri,Euro 6,21,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,69140,Audi A4 35 TFSI str. Advanced; 2024,2024,Crna,True,Prednji,Euro 6,17,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,71450,Audi A4 35 TFSI S tronic Advanced,2024,Zelena,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,True,2,3
2.0,5-Apr,Benzin,110,Tuzla,Audi,1,A4,71450,Audi A4 35 TFSI S tronic Advanced,2024,Siva,True,Prednji,Euro 6,17,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,150,Tuzla,Audi,1,A6,147979,AUDI A6Lim 40TDI quattro S tronic Sport S line ; 2024 g.,2024,Plava,True,Sva četiri,Euro 6,20,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,105,Mostar,Audi,2,A5,28250,Audi A5 2.0 TDI S- LINE FACELIFT,2012,Crna,False,Prednji,Euro 5,19,Manuelni,Sportski/kupe,True,True,False,0,5
2.0,5-Apr,Dizel,125,Mostar,Audi,2,A5,31250,Audi A5 2.0 TDI SPORTBACK 2014 GOD,2014,Crna,True,Sva četiri,Euro 6,19,Automatik,Sportski/kupe,False,True,False,2,5
3.0,5-Apr,Dizel,200,Mostar,Audi,2,A6,44900,Audi A6 3.0 TDI QUATTRO 272ks 2015 GOD,2015,Siva,False,Sva četiri,Euro 6,19,Automatik,Limuzina,True,True,False,2,3
3.0,5-Apr,Dizel,190,Mostar,Audi,2,A8,49900,Audi A8 3.0 TDI QUATTRO 2015 GOD,2015,Crna,True,Sva četiri,Euro 6,20,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,240,Istočno Sarajevo,Audi,2,A6,61900,AUDI A6 3.0 BI TDI COMPETITTION FACELIFT MOD2016,2015,Siva,True,Sva četiri,Euro 5,20,Automatik,Limuzina,False,True,True,2,3
2.5,5-Apr,Dizel,132,Tuzla,Audi,200000,A6,4850,Audi A6,2002,Siva,False,Sva četiri,Euro 5,16,Manuelni,Limuzina,True,False,True,0,3
